airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI,Hyderabad,Night,1,Afternoon,Kolkata,Business,17.67,34,51707
Vistara,UK,Delhi,Afternoon,1,Evening,Kolkata,Economy,28.42,49,6578
Vistara,UK,Chennai,Night,1,Morning,Kolkata,Economy,12.5,49,5937
Vistara,UK,Mumbai,Afternoon,1,Morning,Hyderabad,Business,17.92,13,58125
Vistara,UK,Mumbai,Early_Morning,1,Evening,Delhi,Business,13.83,42,36565
Air_India,AI,Kolkata,Evening,1,Morning,Chennai,Economy,18.0,45,5765
Air_India,AI,Bangalore,Night,1,Evening,Mumbai,Business,23.0,8,54684
Indigo,6E,Chennai,Afternoon,1,Night,Hyderabad,Economy,5.92,6,4969
Air_India,AI,Delhi,Afternoon,1,Morning,Chennai,Business,20.42,19,45257
Vistara,UK,Delhi,Night,1,Morning,Chennai,Economy,14.0,14,8597
Air_India,AI,Hyderabad,Morning,1,Evening,Mumbai,Economy,30.08,12,12499
SpiceJet,SG,Chennai,Early_Morning,1,Night,Delhi,Economy,15.42,41,4827
GO_FIRST,G8,Delhi,Afternoon,1,Night,Bangalore,Economy,6.92,37,6219
Vistara,UK,Mumbai,Morning,1,Night,Hyderabad,Economy,11.83,13,8988
AirAsia,I5,Mumbai,Night,1,Morning,Chennai,Economy,12.33,46,1890
Air_India,AI,Hyderabad,Early_Morning,1,Night,Mumbai,Economy,14.08,27,5409
Vistara,UK,Bangalore,Early_Morning,1,Night,Kolkata,Business,14.75,16,60508
Air_India,AI,Mumbai,Evening,0,Night,Delhi,Business,2.25,29,22140
Indigo,6E,Mumbai,Morning,1,Evening,Hyderabad,Economy,8.67,43,3220
Vistara,UK,Delhi,Evening,1,Morning,Chennai,Business,15.08,34,60232
Indigo,6E,Delhi,Afternoon,1,Evening,Chennai,Economy,6.75,32,4729
Indigo,6E,Bangalore,Night,1,Early_Morning,Delhi,Economy,8.17,25,3288
Air_India,AI,Delhi,Night,0,Night,Hyderabad,Economy,2.17,28,2098
Indigo,6E,Chennai,Afternoon,0,Afternoon,Bangalore,Economy,1.17,35,1443
Vistara,UK,Bangalore,Early_Morning,1,Evening,Hyderabad,Business,10.0,3,59948
Indigo,6E,Mumbai,Morning,1,Evening,Hyderabad,Economy,8.67,13,11718
GO_FIRST,G8,Delhi,Morning,1,Evening,Bangalore,Economy,6.83,24,4205
Air_India,AI,Mumbai,Evening,1,Night,Hyderabad,Business,5.58,35,45693
Air_India,AI,Chennai,Night,1,Afternoon,Bangalore,Business,16.17,23,60260
Air_India,AI,Delhi,Morning,1,Morning,Kolkata,Economy,23.92,12,11625
GO_FIRST,G8,Mumbai,Early_Morning,1,Morning,Bangalore,Economy,6.83,36,7332
Vistara,UK,Delhi,Evening,1,Early_Morning,Hyderabad,Economy,12.0,43,5772
Vistara,UK,Chennai,Early_Morning,1,Night,Bangalore,Business,15.83,29,44144
Vistara,UK,Chennai,Night,1,Evening,Kolkata,Economy,23.42,24,10739
Vistara,UK,Delhi,Afternoon,1,Night,Chennai,Business,8.75,38,45672
AirAsia,I5,Delhi,Early_Morning,1,Afternoon,Bangalore,Economy,10.33,49,3090
Air_India,AI,Delhi,Evening,1,Night,Mumbai,Business,27.17,6,59033
Air_India,AI,Hyderabad,Morning,1,Night,Mumbai,Business,10.83,43,45883
Vistara,UK,Hyderabad,Night,1,Morning,Chennai,Economy,11.25,31,6287
Vistara,UK,Kolkata,Early_Morning,1,Evening,Mumbai,Economy,9.33,46,6067
GO_FIRST,G8,Mumbai,Night,1,Early_Morning,Kolkata,Economy,10.75,39,5817
AirAsia,I5,Delhi,Afternoon,2,Night,Bangalore,Economy,11.17,13,13411
Air_India,AI,Mumbai,Evening,0,Night,Delhi,Business,2.42,9,30080
GO_FIRST,G8,Kolkata,Evening,0,Night,Hyderabad,Economy,2.17,49,2821
Vistara,UK,Kolkata,Afternoon,1,Night,Mumbai,Economy,6.67,23,7571
Air_India,AI,Chennai,Morning,1,Evening,Delhi,Economy,10.0,26,5911
AirAsia,I5,Hyderabad,Evening,1,Morning,Bangalore,Economy,14.42,39,2738
GO_FIRST,G8,Bangalore,Afternoon,1,Night,Mumbai,Economy,6.08,10,5177
Air_India,AI,Bangalore,Early_Morning,1,Evening,Mumbai,Economy,13.83,43,6578
Vistara,UK,Hyderabad,Morning,1,Evening,Delhi,Business,11.25,48,47395
Air_India,AI,Kolkata,Evening,1,Morning,Delhi,Business,14.0,36,43910
Air_India,AI,Mumbai,Night,1,Morning,Hyderabad,Economy,13.0,40,4173
Vistara,UK,Kolkata,Morning,2,Night,Bangalore,Economy,12.42,17,9371
Vistara,UK,Hyderabad,Early_Morning,1,Evening,Bangalore,Economy,10.17,15,12033
Vistara,UK,Hyderabad,Early_Morning,1,Morning,Chennai,Business,27.08,27,64139
Vistara,UK,Chennai,Afternoon,1,Evening,Bangalore,Business,5.25,37,44144
Vistara,UK,Kolkata,Morning,1,Late_Night,Delhi,Economy,13.75,26,6461
Indigo,6E,Hyderabad,Early_Morning,1,Morning,Kolkata,Economy,5.92,48,3223
AirAsia,I5,Delhi,Evening,1,Morning,Chennai,Economy,13.5,18,1998
Vistara,UK,Bangalore,Early_Morning,1,Evening,Delhi,Economy,10.25,47,4111
Vistara,UK,Delhi,Morning,1,Evening,Bangalore,Business,8.92,14,64969
Vistara,UK,Bangalore,Night,1,Evening,Kolkata,Economy,19.25,44,6271
SpiceJet,SG,Kolkata,Afternoon,1,Morning,Bangalore,Economy,20.25,20,5330
GO_FIRST,G8,Mumbai,Night,1,Morning,Hyderabad,Economy,9.75,33,3916
SpiceJet,SG,Bangalore,Early_Morning,1,Night,Delhi,Economy,16.42,25,8116
AirAsia,I5,Delhi,Afternoon,1,Night,Chennai,Economy,9.17,32,3918
Vistara,UK,Kolkata,Morning,1,Evening,Hyderabad,Business,9.5,19,89729
Vistara,UK,Chennai,Afternoon,1,Late_Night,Delhi,Economy,11.67,15,11448
Air_India,AI,Bangalore,Morning,1,Night,Mumbai,Economy,10.83,25,6158
Vistara,UK,Bangalore,Evening,1,Morning,Mumbai,Economy,15.92,4,11205
Vistara,UK,Hyderabad,Afternoon,1,Evening,Bangalore,Economy,6.33,29,5441
Air_India,AI,Kolkata,Early_Morning,1,Evening,Delhi,Economy,8.5,20,4347
Vistara,UK,Chennai,Afternoon,1,Night,Delhi,Economy,9.08,21,8803
Vistara,UK,Mumbai,Night,1,Evening,Kolkata,Business,22.67,29,62045
Air_India,AI,Chennai,Morning,2,Morning,Bangalore,Economy,23.0,25,6203
AirAsia,I5,Bangalore,Night,1,Morning,Delhi,Economy,10.75,31,3467
AirAsia,I5,Bangalore,Evening,2,Late_Night,Delhi,Economy,9.33,14,16269
Vistara,UK,Bangalore,Morning,1,Early_Morning,Hyderabad,Business,22.33,25,37985
Vistara,UK,Kolkata,Night,1,Evening,Bangalore,Economy,20.58,25,8111
Air_India,AI,Chennai,Night,1,Evening,Kolkata,Business,22.83,2,60426
Vistara,UK,Mumbai,Morning,1,Night,Kolkata,Economy,14.0,14,9879
Vistara,UK,Mumbai,Morning,1,Night,Kolkata,Business,10.83,12,62045
Air_India,AI,Delhi,Evening,0,Evening,Kolkata,Business,2.25,1,29096
Air_India,AI,Mumbai,Morning,2,Morning,Hyderabad,Economy,23.33,18,5460
Vistara,UK,Hyderabad,Afternoon,1,Morning,Kolkata,Economy,19.17,26,5960
Vistara,UK,Mumbai,Night,1,Evening,Kolkata,Business,19.33,30,59805
Vistara,UK,Delhi,Morning,1,Night,Hyderabad,Economy,11.42,44,5772
Air_India,AI,Bangalore,Early_Morning,1,Afternoon,Mumbai,Economy,6.67,28,6578
Air_India,AI,Bangalore,Morning,1,Evening,Chennai,Business,8.58,11,60396
Indigo,6E,Mumbai,Evening,1,Late_Night,Kolkata,Economy,7.33,42,6271
Air_India,AI,Kolkata,Afternoon,1,Night,Mumbai,Business,5.75,11,50271
Indigo,6E,Kolkata,Morning,1,Evening,Bangalore,Economy,9.42,34,3860
Indigo,6E,Chennai,Afternoon,1,Night,Mumbai,Economy,7.67,19,4027
Air_India,AI,Hyderabad,Afternoon,1,Evening,Delhi,Economy,27.5,28,7813
Air_India,AI,Bangalore,Night,1,Morning,Chennai,Business,11.92,44,60396
Indigo,6E,Bangalore,Night,1,Early_Morning,Delhi,Economy,8.0,47,3236
Air_India,AI,Mumbai,Evening,1,Afternoon,Bangalore,Business,18.5,9,62549
GO_FIRST,G8,Delhi,Morning,1,Afternoon,Hyderabad,Economy,6.5,40,3989
Air_India,AI,Chennai,Evening,1,Morning,Hyderabad,Business,18.92,2,56931
Air_India,AI,Chennai,Evening,1,Morning,Mumbai,Economy,17.17,41,4357
Air_India,AI,Mumbai,Early_Morning,1,Evening,Hyderabad,Economy,12.33,10,7584
Air_India,AI,Kolkata,Morning,1,Evening,Delhi,Economy,9.33,45,4879
Indigo,6E,Hyderabad,Early_Morning,1,Evening,Delhi,Economy,11.75,42,3397
Indigo,6E,Kolkata,Afternoon,0,Evening,Mumbai,Economy,3.0,34,6174
GO_FIRST,G8,Hyderabad,Morning,1,Night,Kolkata,Economy,11.58,26,8899
Air_India,AI,Kolkata,Early_Morning,1,Evening,Mumbai,Economy,13.0,41,5523
Indigo,6E,Mumbai,Evening,0,Night,Kolkata,Economy,2.5,29,4499
Vistara,UK,Chennai,Night,1,Morning,Hyderabad,Economy,12.58,29,4086
SpiceJet,SG,Delhi,Early_Morning,0,Morning,Mumbai,Economy,2.33,33,2456
AirAsia,I5,Bangalore,Afternoon,0,Afternoon,Chennai,Economy,0.92,33,1603
Vistara,UK,Bangalore,Morning,1,Evening,Chennai,Business,10.42,9,44280
Air_India,AI,Kolkata,Afternoon,1,Afternoon,Chennai,Economy,21.17,42,4969
Air_India,AI,Kolkata,Afternoon,1,Evening,Bangalore,Economy,29.5,5,12684
Vistara,UK,Delhi,Night,1,Early_Morning,Bangalore,Business,11.17,29,42457
Air_India,AI,Mumbai,Early_Morning,1,Night,Hyderabad,Economy,16.5,33,4173
Vistara,UK,Chennai,Morning,1,Early_Morning,Bangalore,Economy,22.08,41,4755
Air_India,AI,Hyderabad,Early_Morning,1,Night,Mumbai,Economy,15.08,41,4363
Vistara,UK,Hyderabad,Afternoon,1,Night,Mumbai,Economy,9.42,19,4436
GO_FIRST,G8,Chennai,Afternoon,1,Evening,Bangalore,Economy,5.92,32,4612
Indigo,6E,Bangalore,Evening,1,Night,Kolkata,Economy,6.33,29,4392
Indigo,6E,Delhi,Early_Morning,1,Afternoon,Kolkata,Economy,6.58,5,9373
Air_India,AI,Mumbai,Early_Morning,1,Night,Hyderabad,Economy,15.08,22,5219
Air_India,AI,Delhi,Afternoon,1,Night,Hyderabad,Economy,5.67,46,4209
Indigo,6E,Mumbai,Morning,0,Morning,Delhi,Economy,2.17,47,2738
Vistara,UK,Delhi,Early_Morning,1,Night,Hyderabad,Economy,13.42,36,6172
Vistara,UK,Hyderabad,Night,1,Evening,Bangalore,Business,21.67,6,47686
Air_India,AI,Delhi,Afternoon,0,Afternoon,Kolkata,Economy,2.33,36,2903
Vistara,UK,Hyderabad,Morning,1,Evening,Mumbai,Economy,6.17,44,4731
Vistara,UK,Delhi,Morning,1,Night,Hyderabad,Business,10.58,30,51697
Air_India,AI,Bangalore,Evening,0,Night,Hyderabad,Economy,1.42,30,1977
Indigo,6E,Kolkata,Night,1,Late_Night,Bangalore,Economy,4.83,47,3831
Vistara,UK,Bangalore,Evening,1,Afternoon,Hyderabad,Business,16.92,46,56588
Air_India,AI,Bangalore,Evening,1,Evening,Delhi,Economy,23.08,6,10744
AirAsia,I5,Delhi,Early_Morning,1,Evening,Bangalore,Economy,12.0,19,3090
Air_India,AI,Bangalore,Evening,1,Night,Kolkata,Business,28.5,27,51817
SpiceJet,SG,Delhi,Morning,1,Evening,Hyderabad,Economy,6.08,4,9314
Indigo,6E,Chennai,Afternoon,0,Evening,Kolkata,Economy,2.33,18,4656
Air_India,AI,Bangalore,Early_Morning,1,Evening,Kolkata,Economy,12.42,45,8527
GO_FIRST,G8,Delhi,Afternoon,1,Late_Night,Bangalore,Economy,8.42,48,4020
Vistara,UK,Hyderabad,Early_Morning,1,Night,Chennai,Economy,15.92,7,12033
Vistara,UK,Bangalore,Morning,1,Evening,Kolkata,Economy,9.83,41,8112
Vistara,UK,Hyderabad,Night,0,Night,Delhi,Business,2.25,23,24234
Vistara,UK,Mumbai,Afternoon,1,Morning,Hyderabad,Economy,17.08,17,3334
Air_India,AI,Chennai,Afternoon,1,Evening,Bangalore,Economy,27.58,35,3584
AirAsia,I5,Delhi,Morning,1,Night,Chennai,Economy,12.0,13,7426
Air_India,AI,Chennai,Morning,1,Morning,Bangalore,Economy,23.0,19,6203
AirAsia,I5,Bangalore,Afternoon,1,Night,Kolkata,Economy,7.5,40,3393
Vistara,UK,Mumbai,Evening,0,Night,Bangalore,Economy,1.75,13,5103
Air_India,AI,Delhi,Evening,1,Night,Hyderabad,Economy,25.58,27,4209
Vistara,UK,Chennai,Night,1,Evening,Bangalore,Business,19.92,13,60260
Air_India,AI,Bangalore,Early_Morning,1,Night,Mumbai,Economy,15.08,37,6181
Vistara,UK,Mumbai,Early_Morning,1,Afternoon,Bangalore,Economy,8.5,28,12907
Air_India,AI,Mumbai,Evening,2,Late_Night,Bangalore,Economy,29.58,29,8972
AirAsia,I5,Delhi,Night,0,Night,Bangalore,Economy,2.83,44,4499
Indigo,6E,Kolkata,Afternoon,1,Evening,Delhi,Economy,6.42,30,6134
Indigo,6E,Kolkata,Morning,1,Night,Mumbai,Economy,11.67,33,3381
Air_India,AI,Bangalore,Afternoon,1,Morning,Delhi,Economy,18.75,19,5163
Vistara,UK,Chennai,Night,1,Afternoon,Mumbai,Economy,15.5,7,11069
GO_FIRST,G8,Bangalore,Evening,1,Morning,Delhi,Economy,15.0,3,10611
Air_India,AI,Delhi,Evening,1,Morning,Chennai,Business,15.92,40,45257
Vistara,UK,Bangalore,Morning,1,Night,Mumbai,Business,10.08,37,48289
GO_FIRST,G8,Delhi,Morning,1,Evening,Bangalore,Economy,7.83,49,5803
Indigo,6E,Hyderabad,Evening,0,Night,Bangalore,Economy,1.08,28,1776
GO_FIRST,G8,Kolkata,Afternoon,0,Afternoon,Hyderabad,Economy,2.33,40,2821
AirAsia,I5,Kolkata,Evening,2,Afternoon,Delhi,Economy,18.33,9,5953
Vistara,UK,Bangalore,Evening,1,Night,Mumbai,Business,27.17,1,70700
Vistara,UK,Chennai,Evening,1,Evening,Hyderabad,Economy,23.83,43,3810
Indigo,6E,Hyderabad,Morning,1,Evening,Kolkata,Economy,6.25,38,6033
Vistara,UK,Chennai,Night,1,Afternoon,Mumbai,Business,16.92,39,56273
Vistara,UK,Hyderabad,Morning,0,Afternoon,Delhi,Economy,2.42,47,2350
Vistara,UK,Hyderabad,Afternoon,1,Night,Delhi,Business,10.08,20,51875
SpiceJet,SG,Kolkata,Night,1,Morning,Mumbai,Economy,10.75,32,5934
AirAsia,I5,Delhi,Night,1,Morning,Chennai,Economy,12.92,18,1998
Vistara,UK,Delhi,Afternoon,0,Evening,Kolkata,Economy,2.17,10,7005
Indigo,6E,Kolkata,Evening,1,Night,Delhi,Economy,5.25,21,6489
Vistara,UK,Chennai,Evening,1,Morning,Mumbai,Business,16.58,21,64113
Vistara,UK,Chennai,Afternoon,1,Morning,Bangalore,Business,20.33,9,44144
Vistara,UK,Mumbai,Night,1,Evening,Chennai,Economy,19.42,20,4348
Vistara,UK,Delhi,Early_Morning,0,Morning,Chennai,Business,2.75,18,40296
Vistara,UK,Kolkata,Afternoon,0,Evening,Delhi,Business,2.42,46,29406
Air_India,AI,Delhi,Early_Morning,1,Night,Kolkata,Economy,15.08,45,5820
Vistara,UK,Mumbai,Morning,1,Afternoon,Delhi,Economy,5.08,10,12138
GO_FIRST,G8,Hyderabad,Night,1,Morning,Mumbai,Economy,13.08,32,3423
Air_India,AI,Chennai,Early_Morning,1,Afternoon,Kolkata,Economy,8.33,32,5099
SpiceJet,SG,Kolkata,Early_Morning,1,Night,Mumbai,Economy,15.0,16,5339
Vistara,UK,Hyderabad,Afternoon,1,Late_Night,Delhi,Economy,11.25,11,10018
Indigo,6E,Kolkata,Morning,1,Evening,Chennai,Economy,10.0,18,6207
Indigo,6E,Delhi,Morning,0,Morning,Hyderabad,Economy,2.25,29,2098
Vistara,UK,Hyderabad,Afternoon,1,Morning,Chennai,Business,22.92,42,41314
Vistara,UK,Delhi,Evening,1,Early_Morning,Hyderabad,Business,12.0,31,59537
Vistara,UK,Chennai,Morning,1,Morning,Kolkata,Economy,21.83,31,5937
Vistara,UK,Chennai,Early_Morning,1,Night,Bangalore,Business,13.92,47,44144
AirAsia,I5,Delhi,Early_Morning,2,Evening,Kolkata,Economy,11.75,22,3175
Vistara,UK,Kolkata,Morning,1,Evening,Hyderabad,Economy,6.75,44,5760
Vistara,UK,Bangalore,Morning,1,Night,Chennai,Economy,14.58,26,4672
Indigo,6E,Mumbai,Evening,1,Night,Bangalore,Economy,3.75,43,2124
Vistara,UK,Kolkata,Morning,1,Night,Delhi,Economy,12.0,47,10243
Vistara,UK,Bangalore,Morning,1,Night,Hyderabad,Business,11.42,45,56588
SpiceJet,SG,Mumbai,Afternoon,1,Evening,Delhi,Economy,4.75,10,6258
Air_India,AI,Delhi,Morning,1,Night,Kolkata,Business,13.0,8,53209
Indigo,6E,Kolkata,Evening,0,Evening,Delhi,Economy,2.5,44,4389
Vistara,UK,Chennai,Early_Morning,1,Night,Mumbai,Economy,15.08,35,4637
Air_India,AI,Hyderabad,Early_Morning,1,Afternoon,Delhi,Economy,6.75,46,4387
Air_India,AI,Mumbai,Evening,1,Morning,Kolkata,Economy,14.0,5,12348
Vistara,UK,Hyderabad,Evening,1,Night,Bangalore,Economy,5.67,18,6461
Indigo,6E,Mumbai,Early_Morning,1,Morning,Chennai,Economy,5.0,6,8043
Vistara,UK,Bangalore,Early_Morning,1,Afternoon,Delhi,Economy,7.83,8,10744
Indigo,6E,Kolkata,Morning,1,Evening,Mumbai,Economy,4.67,27,5337
Vistara,UK,Kolkata,Early_Morning,1,Evening,Bangalore,Economy,10.58,6,17828
Vistara,UK,Chennai,Early_Morning,1,Evening,Hyderabad,Business,13.0,22,51457
Vistara,UK,Bangalore,Night,1,Morning,Kolkata,Economy,11.42,38,8112
Vistara,UK,Hyderabad,Evening,1,Early_Morning,Mumbai,Economy,14.33,48,4416
Air_India,AI,Mumbai,Evening,1,Morning,Bangalore,Economy,13.92,5,9201
Air_India,AI,Mumbai,Night,1,Evening,Delhi,Economy,22.25,23,4239
Air_India,AI,Delhi,Morning,1,Night,Mumbai,Business,14.75,14,29776
Vistara,UK,Chennai,Night,2,Early_Morning,Hyderabad,Economy,11.33,42,6032
Vistara,UK,Hyderabad,Morning,0,Morning,Mumbai,Business,1.5,37,17794
Vistara,UK,Kolkata,Night,1,Early_Morning,Hyderabad,Economy,11.25,29,7572
Air_India,AI,Delhi,Night,0,Late_Night,Bangalore,Business,2.92,4,32859
SpiceJet,SG,Delhi,Evening,1,Night,Mumbai,Economy,4.5,9,10233
Indigo,6E,Bangalore,Night,0,Night,Kolkata,Economy,2.33,25,3393
Air_India,AI,Delhi,Afternoon,2,Early_Morning,Chennai,Business,18.33,44,52882
Indigo,6E,Chennai,Morning,1,Afternoon,Hyderabad,Economy,4.83,28,4202
Indigo,6E,Chennai,Afternoon,1,Night,Mumbai,Economy,7.08,29,3458
Indigo,6E,Bangalore,Early_Morning,1,Morning,Delhi,Economy,4.75,22,3788
Vistara,UK,Kolkata,Early_Morning,2,Evening,Bangalore,Economy,11.67,18,8111
Vistara,UK,Delhi,Morning,1,Evening,Chennai,Economy,10.42,24,5413
Vistara,UK,Hyderabad,Night,1,Night,Bangalore,Business,23.83,19,63277
Air_India,AI,Chennai,Afternoon,1,Night,Hyderabad,Business,6.67,25,40593
Vistara,UK,Kolkata,Evening,1,Evening,Hyderabad,Business,25.17,24,70095
Vistara,UK,Mumbai,Night,1,Morning,Kolkata,Business,12.67,48,62045
Indigo,6E,Chennai,Morning,1,Evening,Mumbai,Economy,10.83,11,7982
Air_India,AI,Kolkata,Afternoon,1,Night,Bangalore,Business,30.58,34,60978
GO_FIRST,G8,Bangalore,Early_Morning,1,Afternoon,Delhi,Economy,10.0,25,4028
Air_India,AI,Bangalore,Morning,0,Morning,Mumbai,Business,2.0,48,20760
Vistara,UK,Mumbai,Evening,1,Evening,Hyderabad,Business,24.17,8,68317
Air_India,AI,Bangalore,Early_Morning,0,Morning,Delhi,Business,2.75,14,32923
Vistara,UK,Mumbai,Evening,1,Morning,Chennai,Economy,14.17,10,11129
Indigo,6E,Kolkata,Early_Morning,1,Evening,Chennai,Economy,9.67,37,5943
Air_India,AI,Bangalore,Morning,2,Morning,Hyderabad,Economy,24.08,27,6500
Indigo,6E,Hyderabad,Evening,0,Evening,Kolkata,Economy,2.0,15,6499
Air_India,AI,Mumbai,Night,1,Afternoon,Bangalore,Economy,15.0,44,6502
Vistara,UK,Kolkata,Early_Morning,1,Afternoon,Bangalore,Economy,8.83,6,31899
Indigo,6E,Kolkata,Evening,1,Night,Hyderabad,Economy,5.67,15,8799
Vistara,UK,Chennai,Night,1,Evening,Bangalore,Business,21.25,48,44144
Vistara,UK,Delhi,Evening,1,Evening,Chennai,Economy,26.17,3,17610
Air_India,AI,Delhi,Night,1,Morning,Chennai,Economy,14.75,9,21013
Indigo,6E,Delhi,Afternoon,1,Evening,Bangalore,Economy,5.83,8,9735
SpiceJet,SG,Delhi,Morning,1,Evening,Bangalore,Economy,7.33,41,3569
Vistara,UK,Bangalore,Evening,1,Morning,Delhi,Business,13.58,20,50361
Vistara,UK,Chennai,Morning,1,Night,Mumbai,Economy,10.83,9,17138
Vistara,UK,Mumbai,Evening,1,Morning,Kolkata,Business,15.08,27,72237
Vistara,UK,Bangalore,Evening,1,Evening,Kolkata,Business,22.42,20,60508
Air_India,AI,Delhi,Evening,1,Evening,Mumbai,Business,22.75,4,39859
Vistara,UK,Hyderabad,Evening,1,Morning,Kolkata,Economy,15.92,14,11319
Vistara,UK,Hyderabad,Early_Morning,1,Morning,Mumbai,Economy,24.58,5,9178
Air_India,AI,Delhi,Morning,1,Morning,Kolkata,Economy,22.17,10,12990
Air_India,AI,Delhi,Night,1,Evening,Mumbai,Business,21.58,4,50969
Indigo,6E,Mumbai,Morning,0,Afternoon,Hyderabad,Economy,1.33,35,2901
Air_India,AI,Delhi,Evening,1,Early_Morning,Hyderabad,Business,13.42,34,39321
Indigo,6E,Mumbai,Evening,1,Night,Bangalore,Economy,4.08,6,5103
Vistara,UK,Delhi,Early_Morning,2,Evening,Chennai,Economy,12.42,40,10097
Air_India,AI,Mumbai,Early_Morning,1,Evening,Chennai,Economy,10.92,42,5535
Vistara,UK,Bangalore,Morning,1,Evening,Kolkata,Business,9.83,13,62188
Indigo,6E,Delhi,Morning,0,Morning,Kolkata,Economy,2.17,23,3999
Vistara,UK,Hyderabad,Morning,2,Night,Bangalore,Economy,13.0,25,6461
Vistara,UK,Chennai,Night,1,Night,Kolkata,Economy,25.67,12,11069
AirAsia,I5,Delhi,Evening,1,Morning,Hyderabad,Economy,14.17,48,2977
Vistara,UK,Hyderabad,Early_Morning,1,Night,Bangalore,Economy,16.5,44,7196
GO_FIRST,G8,Kolkata,Early_Morning,1,Afternoon,Hyderabad,Economy,9.67,35,6115
Vistara,UK,Kolkata,Morning,1,Evening,Bangalore,Economy,8.83,45,6195
GO_FIRST,G8,Bangalore,Afternoon,0,Evening,Kolkata,Economy,2.5,14,5177
Indigo,6E,Mumbai,Early_Morning,1,Morning,Chennai,Economy,7.17,12,8043
Indigo,6E,Chennai,Afternoon,1,Night,Mumbai,Economy,8.5,39,1830
Indigo,6E,Bangalore,Early_Morning,1,Morning,Kolkata,Economy,4.08,21,4547
SpiceJet,SG,Chennai,Early_Morning,1,Night,Delhi,Economy,15.42,7,7352
Indigo,6E,Delhi,Afternoon,1,Night,Chennai,Economy,9.17,6,7950
Air_India,AI,Hyderabad,Morning,1,Night,Mumbai,Economy,10.83,25,4363
Air_India,AI,Mumbai,Evening,1,Evening,Kolkata,Business,24.83,31,45230
Vistara,UK,Bangalore,Evening,1,Night,Chennai,Business,4.67,10,44280
Air_India,AI,Kolkata,Night,1,Night,Delhi,Business,23.83,45,57939
Vistara,UK,Kolkata,Morning,1,Morning,Mumbai,Business,25.25,28,59254
Vistara,UK,Delhi,Evening,1,Night,Hyderabad,Economy,4.83,38,6076
Air_India,AI,Bangalore,Morning,1,Night,Mumbai,Economy,11.75,11,9277
AirAsia,I5,Mumbai,Night,0,Night,Bangalore,Economy,1.92,12,5104
AirAsia,I5,Delhi,Afternoon,1,Night,Bangalore,Economy,10.92,42,4469
Vistara,UK,Delhi,Afternoon,1,Evening,Kolkata,Business,25.33,37,65529
Vistara,UK,Mumbai,Evening,1,Evening,Kolkata,Business,22.33,46,64285
Vistara,UK,Mumbai,Evening,1,Night,Bangalore,Economy,5.75,9,11129
Air_India,AI,Delhi,Evening,1,Early_Morning,Chennai,Economy,13.33,25,3988
Vistara,UK,Delhi,Early_Morning,2,Evening,Chennai,Business,12.42,17,64801
Air_India,AI,Chennai,Evening,1,Evening,Mumbai,Business,25.0,21,49553
Vistara,UK,Hyderabad,Evening,1,Evening,Chennai,Business,22.67,21,58282
Vistara,UK,Delhi,Early_Morning,0,Morning,Bangalore,Business,2.75,15,50751
Indigo,6E,Chennai,Evening,1,Night,Delhi,Economy,5.67,25,4071
Vistara,UK,Mumbai,Morning,1,Afternoon,Delhi,Business,5.08,3,57856
Air_India,AI,Delhi,Early_Morning,1,Morning,Kolkata,Economy,25.83,42,5276
Air_India,AI,Kolkata,Morning,1,Night,Hyderabad,Economy,11.92,14,11844
Air_India,AI,Delhi,Evening,1,Evening,Mumbai,Economy,22.75,10,10680
Air_India,AI,Mumbai,Afternoon,1,Morning,Chennai,Economy,16.92,40,4417
Vistara,UK,Bangalore,Night,1,Morning,Kolkata,Business,12.0,34,51817
Vistara,UK,Mumbai,Early_Morning,1,Night,Delhi,Economy,14.17,17,9098
Air_India,AI,Bangalore,Morning,1,Night,Mumbai,Business,11.75,43,54684
Air_India,AI,Hyderabad,Night,1,Night,Mumbai,Economy,24.75,44,4363
Vistara,UK,Bangalore,Morning,1,Morning,Kolkata,Business,24.17,27,57529
AirAsia,I5,Hyderabad,Early_Morning,0,Morning,Chennai,Economy,1.25,37,1544
Air_India,AI,Chennai,Evening,1,Evening,Kolkata,Business,26.17,14,55377
Vistara,UK,Chennai,Early_Morning,1,Night,Delhi,Business,13.67,30,60160
GO_FIRST,G8,Chennai,Early_Morning,1,Evening,Delhi,Economy,11.58,41,4827
Indigo,6E,Chennai,Evening,1,Night,Kolkata,Economy,7.25,22,5042
Vistara,UK,Delhi,Morning,1,Evening,Bangalore,Economy,7.58,19,4496
AirAsia,I5,Hyderabad,Night,1,Morning,Mumbai,Economy,12.58,6,4449
Vistara,UK,Delhi,Afternoon,1,Night,Chennai,Economy,7.58,26,4979
Vistara,UK,Delhi,Afternoon,0,Afternoon,Mumbai,Business,2.17,49,34472
Indigo,6E,Delhi,Night,1,Late_Night,Bangalore,Economy,5.25,24,3587
Indigo,6E,Delhi,Late_Night,0,Early_Morning,Kolkata,Economy,2.17,48,3999
Vistara,UK,Kolkata,Morning,1,Evening,Hyderabad,Business,9.5,28,89729
Vistara,UK,Mumbai,Early_Morning,1,Night,Delhi,Economy,14.58,10,12138
Indigo,6E,Mumbai,Night,0,Late_Night,Kolkata,Economy,2.5,9,7413
Vistara,UK,Delhi,Morning,1,Evening,Chennai,Economy,9.58,4,13095
